Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx
A05: Zukertort Opening	g1f3,g8f6,d2d3,g7g6,c1h6,f8g7,h6g7	7	0.0541246806179114	0.2740972584958804	3178	200	1727	0.6225269343780607	0.039177277179236	0.3382957884427032	1. Nf3 Nf6 2. d3 g6 3. Bh6 Bg7 4. Bxg7	rnbqk2r/ppppppBp/5np1/8/8/3P1N2/PPP1PPPP/RN1QKB1R b KQkq - 0 4	1
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d3,f8g7,c1h6,g8f6,h6g7	7	0.0179760251279261	0.2679024393381209	3178	200	1727	0.6225269343780607	0.039177277179236	0.3382957884427032	1. Nf3 g6 2. d3 Bg7 3. Bh6 Nf6 4. Bxg7	rnbqk2r/ppppppBp/5np1/8/8/3P1N2/PPP1PPPP/RN1QKB1R b KQkq - 0 4	1
A00: Mieses Opening	d2d3,g8f6,g1f3,g7g6,c1h6,f8g7,h6g7	7	0.0359312188978402	0.2740243169260601	3179	200	1728	0.6224789504601528	0.0391619345995692	0.338359114940278	1. d3 Nf6 2. Nf3 g6 3. Bh6 Bg7 4. Bxg7	rnbqk2r/ppppppBp/5np1/8/8/3P1N2/PPP1PPPP/RN1QKB1R b KQkq - 0 4	1
A00: Hungarian Opening: Symmetrical Variation	g2g3,g7g6,d2d4,f8g7,c1h6	5	0.0801362166773059	0.9039490065235796	387	20	215	0.6221864951768489	0.0321543408360128	0.3456591639871382	1. g3 g6 2. d4 Bg7 3. Bh6	rnbqk1nr/ppppppbp/6pB/8/3P4/6P1/PPP1PP1P/RN1QKBNR b KQkq - 2 3	1
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,g2g3,f8g7,c1h6	5	0.0478023079846353	0.9039599816649062	387	20	215	0.6221864951768489	0.0321543408360128	0.3456591639871382	1. d4 g6 2. g3 Bg7 3. Bh6	rnbqk1nr/ppppppbp/6pB/8/3P4/6P1/PPP1PP1P/RN1QKBNR b KQkq - 2 3	1
A00: Mieses Opening	d2d3,g8f6,g1f3,g7g6,c1h6,f8g7,h6g7,h8g8,g7f6	9	0.0319208811708441	0.2434400481483326	2531	169	1383	0.6198873377418564	0.04139113397012	0.3387215282880235	1. d3 Nf6 2. Nf3 g6 3. Bh6 Bg7 4. Bxg7 Rg8 5. Bxf6	rnbqk1r1/pppppp1p/5Bp1/8/8/3P1N2/PPP1PPPP/RN1QKB1R b KQq - 0 5	1
A05: Zukertort Opening	g1f3,g8f6,d2d3,g7g6,c1h6,f8g7,h6g7,h8g8,g7f6	9	0.0480813764157156	0.2434928633259192	2530	169	1383	0.6197942185203331	0.0414012738853503	0.3388045075943165	1. Nf3 Nf6 2. d3 g6 3. Bh6 Bg7 4. Bxg7 Rg8 5. Bxf6	rnbqk1r1/pppppp1p/5Bp1/8/8/3P1N2/PPP1PPPP/RN1QKB1R b KQq - 0 5	1
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d3,f8g7,c1h6,g8f6,h6g7,h8g8,g7f6	9	0.0159689077287258	0.2379897281877333	2530	169	1383	0.6197942185203331	0.0414012738853503	0.3388045075943165	1. Nf3 g6 2. d3 Bg7 3. Bh6 Nf6 4. Bxg7 Rg8 5. Bxf6	rnbqk1r1/pppppp1p/5Bp1/8/8/3P1N2/PPP1PPPP/RN1QKB1R b KQq - 0 5	1
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,e2e4,f8g7,d2d3,e7e6,c1h6	7	0.0134622905119993	0.2006328118467161	1217	50	701	0.6183943089430894	0.0254065040650406	0.3561991869918699	1. Nf3 g6 2. e4 Bg7 3. d3 e6 4. Bh6	rnbqk1nr/pppp1pbp/4p1pB/8/4P3/3P1N2/PPP2PPP/RN1QKB1R b KQkq - 1 4	1
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d3,f8g7,e2e4,e7e6,c1h6	7	0.0133444143232635	0.1988760653870589	1217	50	701	0.6183943089430894	0.0254065040650406	0.3561991869918699	1. Nf3 g6 2. d3 Bg7 3. e4 e6 4. Bh6	rnbqk1nr/pppp1pbp/4p1pB/8/4P3/3P1N2/PPP2PPP/RN1QKB1R b KQkq - 1 4	1
A00: Mieses Opening	d2d3,g8f6,g2g3,g7g6,c1h6	5	0.0523972178493385	0.3995999097835787	523	24	299	0.6182033096926713	0.0283687943262411	0.3534278959810875	1. d3 Nf6 2. g3 g6 3. Bh6	rnbqkb1r/pppppp1p/5npB/8/8/3P2P1/PPP1PP1P/RN1QKBNR b KQkq - 1 3	1
A00: Hungarian Opening: Indian Defense	g2g3,g8f6,d2d3,g7g6,c1h6	5	0.0426374771853947	0.3995546880364096	523	24	299	0.6182033096926713	0.0283687943262411	0.3534278959810875	1. g3 Nf6 2. d3 g6 3. Bh6	rnbqkb1r/pppppp1p/5npB/8/8/3P2P1/PPP1PP1P/RN1QKBNR b KQkq - 1 3	1
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d4,f8g7,c1h6,g8f6,h6g7,h8g8,g7f6,e7f6,c2c3	11	0.0102248913275409	0.1523848186193226	834	49	467	0.6177777777777778	0.0362962962962963	0.3459259259259259	1. Nf3 g6 2. d4 Bg7 3. Bh6 Nf6 4. Bxg7 Rg8 5. Bxf6 exf6 6. c3	rnbqk1r1/pppp1p1p/5pp1/8/3P4/2P2N2/PP2PPPP/RN1QKB1R b KQq - 0 6	1
A05: Zukertort Opening	g1f3,g8f6,d2d3,g7g6,c1h6,f8g7,h6g7,h8g8,g7f6,e7f6	10	0.0451837726434799	0.2288188691127453	2357	156	1320	0.6149230367858075	0.0406991912340203	0.3443777719801721	1. Nf3 Nf6 2. d3 g6 3. Bh6 Bg7 4. Bxg7 Rg8 5. Bxf6 exf6	rnbqk1r1/pppp1p1p/5pp1/8/8/3P1N2/PPP1PPPP/RN1QKB1R w KQq - 0 6	1
A00: Mieses Opening	d2d3,g8f6,g1f3,g7g6,c1h6,f8g7,h6g7,h8g8,g7f6,e7f6	10	0.0299898359469405	0.2287132071263787	2357	156	1320	0.6149230367858075	0.0406991912340203	0.3443777719801721	1. d3 Nf6 2. Nf3 g6 3. Bh6 Bg7 4. Bxg7 Rg8 5. Bxf6 exf6	rnbqk1r1/pppp1p1p/5pp1/8/8/3P1N2/PPP1PPPP/RN1QKB1R w KQq - 0 6	1
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d3,f8g7,c1h6,g8f6,h6g7,h8g8,g7f6,e7f6	10	0.0150065482722665	0.2236473780813682	2357	156	1320	0.6149230367858075	0.0406991912340203	0.3443777719801721	1. Nf3 g6 2. d3 Bg7 3. Bh6 Nf6 4. Bxg7 Rg8 5. Bxf6 exf6	rnbqk1r1/pppp1p1p/5pp1/8/8/3P1N2/PPP1PPPP/RN1QKB1R w KQq - 0 6	1
A45: Indian Defense	d2d4,g8f6,b1c3,g7g6,c1h6,f8g7,h6g7,h8g8,g7f6	9	0.0305940411944385	0.1211644612575719	2450	159	1387	0.6131131131131131	0.0397897897897897	0.3470970970970971	1. d4 Nf6 2. Nc3 g6 3. Bh6 Bg7 4. Bxg7 Rg8 5. Bxf6	rnbqk1r1/pppppp1p/5Bp1/8/3P4/2N5/PPP1PPPP/R2QKBNR b KQq - 0 5	1
A00: Van Geet Opening	b1c3,g8f6,d2d4,g7g6,c1h6,f8g7,h6g7,h8g8,g7f6	9	0.0198378118956083	0.1211300994400308	2450	159	1387	0.6131131131131131	0.0397897897897897	0.3470970970970971	1. Nc3 Nf6 2. d4 g6 3. Bh6 Bg7 4. Bxg7 Rg8 5. Bxf6	rnbqk1r1/pppppp1p/5Bp1/8/3P4/2N5/PPP1PPPP/R2QKBNR b KQq - 0 5	1
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,b1c3,f8g7,c1h6,g8f6,h6g7,h8g8,g7f6	9	0.0105372962819615	0.1992643149552799	2450	159	1387	0.6131131131131131	0.0397897897897897	0.3470970970970971	1. d4 g6 2. Nc3 Bg7 3. Bh6 Nf6 4. Bxg7 Rg8 5. Bxf6	rnbqk1r1/pppppp1p/5Bp1/8/3P4/2N5/PPP1PPPP/R2QKBNR b KQq - 0 5	1
A45: Indian Defense	d2d4,g8f6,b1c3,g7g6,c1h6,f8g7,h6g7,h8g8	8	0.0305940411944385	0.1211644612575719	2530	163	1438	0.6124425078673444	0.0394577584120067	0.3480997337206487	1. d4 Nf6 2. Nc3 g6 3. Bh6 Bg7 4. Bxg7 Rg8	rnbqk1r1/ppppppBp/5np1/8/3P4/2N5/PPP1PPPP/R2QKBNR w KQq - 1 5	1
A00: Van Geet Opening	b1c3,g8f6,d2d4,g7g6,c1h6,f8g7,h6g7,h8g8	8	0.0198378118956083	0.1211300994400308	2530	163	1438	0.6124425078673444	0.0394577584120067	0.3480997337206487	1. Nc3 Nf6 2. d4 g6 3. Bh6 Bg7 4. Bxg7 Rg8	rnbqk1r1/ppppppBp/5np1/8/3P4/2N5/PPP1PPPP/R2QKBNR w KQq - 1 5	1
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,b1c3,f8g7,c1h6,g8f6,h6g7,h8g8	8	0.0105372962819615	0.1992643149552799	2530	163	1438	0.6124425078673444	0.0394577584120067	0.3480997337206487	1. d4 g6 2. Nc3 Bg7 3. Bh6 Nf6 4. Bxg7 Rg8	rnbqk1r1/ppppppBp/5np1/8/3P4/2N5/PPP1PPPP/R2QKBNR w KQq - 1 5	1
A48: East Indian Defense	d2d4,g8f6,g1f3,g7g6,b1c3,f8g7,c1h6	7	0.0653874870862277	0.2589602202414965	3195	191	1845	0.6107818772701205	0.0365130950105142	0.3527050277193653	1. d4 Nf6 2. Nf3 g6 3. Nc3 Bg7 4. Bh6	rnbqk2r/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 3 4	1
A48: East Indian Defense	g1f3,g8f6,d2d4,g7g6,b1c3,f8g7,c1h6	7	0.0511361508849048	0.2589627986265793	3195	191	1845	0.6107818772701205	0.0365130950105142	0.3527050277193653	1. Nf3 Nf6 2. d4 g6 3. Nc3 Bg7 4. Bh6	rnbqk2r/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 3 4	1
A05: Zukertort Opening	g1f3,g8f6,b1c3,g7g6,d2d4,f8g7,c1h6	7	0.05005996168084	0.253512780130592	3195	191	1845	0.6107818772701205	0.0365130950105142	0.3527050277193653	1. Nf3 Nf6 2. Nc3 g6 3. d4 Bg7 4. Bh6	rnbqk2r/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 2 4	1
A45: Indian Defense	d2d4,g8f6,b1c3,g7g6,g1f3,f8g7,c1h6	7	0.0489787104391838	0.1939749974754269	3195	191	1845	0.6107818772701205	0.0365130950105142	0.3527050277193653	1. d4 Nf6 2. Nc3 g6 3. Nf3 Bg7 4. Bh6	rnbqk2r/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 3 4	1
A00: Van Geet Opening	b1c3,g8f6,g1f3,g7g6,d2d4,f8g7,c1h6	7	0.0415168291842569	0.2535026379918997	3195	191	1845	0.6107818772701205	0.0365130950105142	0.3527050277193653	1. Nc3 Nf6 2. Nf3 g6 3. d4 Bg7 4. Bh6	rnbqk2r/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 2 4	1
A00: Van Geet Opening	b1c3,g8f6,d2d4,g7g6,g1f3,f8g7,c1h6	7	0.0317695343647545	0.19398544945464	3195	191	1845	0.6107818772701205	0.0365130950105142	0.3527050277193653	1. Nc3 Nf6 2. d4 g6 3. Nf3 Bg7 4. Bh6	rnbqk2r/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 3 4	1
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d4,f8g7,b1c3,g8f6,c1h6	7	0.0140076629418734	0.2087606712189228	3195	191	1845	0.6107818772701205	0.0365130950105142	0.3527050277193653	1. Nf3 g6 2. d4 Bg7 3. Nc3 Nf6 4. Bh6	rnbqk2r/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 4 4	1
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,b1c3,f8g7,d2d4,g8f6,c1h6	7	0.0138421694911982	0.2062942695080407	3195	191	1845	0.6107818772701205	0.0365130950105142	0.3527050277193653	1. Nf3 g6 2. Nc3 Bg7 3. d4 Nf6 4. Bh6	rnbqk2r/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 2 4	1
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,g1f3,f8g7,b1c3,g8f6,c1h6	7	0.0110395814019527	0.2087627192583463	3195	191	1845	0.6107818772701205	0.0365130950105142	0.3527050277193653	1. d4 g6 2. Nf3 Bg7 3. Nc3 Nf6 4. Bh6	rnbqk2r/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 5 4	1
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,b1c3,f8g7,g1f3,g8f6,c1h6	7	0.0109403620448218	0.2068864431529816	3195	191	1845	0.6107818772701205	0.0365130950105142	0.3527050277193653	1. d4 g6 2. Nc3 Bg7 3. Nf3 Nf6 4. Bh6	rnbqk2r/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 5 4	1
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d4,f8g7,c2c3,d7d6,c1h6	7	0.0191036339104353	0.2847075528881672	1615	82	959	0.6080572289156626	0.0308734939759036	0.3610692771084337	1. Nf3 g6 2. d4 Bg7 3. c3 d6 4. Bh6	rnbqk1nr/ppp1ppbp/3p2pB/8/3P4/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 1 4	1
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,g1f3,f8g7,c2c3,d7d6,c1h6	7	0.0150551795155744	0.2846992200300214	1615	82	959	0.6080572289156626	0.0308734939759036	0.3610692771084337	1. d4 g6 2. Nf3 Bg7 3. c3 d6 4. Bh6	rnbqk1nr/ppp1ppbp/3p2pB/8/3P4/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 1 4	1
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,c2c3,f8g7,g1f3,d7d6,c1h6	7	0.0147476668757051	0.2788840380436757	1615	82	959	0.6080572289156626	0.0308734939759036	0.3610692771084337	1. d4 g6 2. c3 Bg7 3. Nf3 d6 4. Bh6	rnbqk1nr/ppp1ppbp/3p2pB/8/3P4/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 1 4	1
A00: Hungarian Opening: Symmetrical Variation	g2g3,g7g6,d2d3,f8g7,c1h6	5	0.0809020438712959	0.9125876565607228	804	40	479	0.6077097505668935	0.0302343159486016	0.3620559334845049	1. g3 g6 2. d3 Bg7 3. Bh6	rnbqk1nr/ppppppbp/6pB/8/8/3P2P1/PPP1PP1P/RN1QKBNR b KQkq - 2 3	1
B06: Modern Defense	d2d4,g7g6,e2e4,f8g7,c1h6	5	0.0475969957306362	0.9000774481809529	23439	1055	14120	0.6070078209975657	0.0273216967939089	0.3656704822085254	1. d4 g6 2. e4 Bg7 3. Bh6	rnbqk1nr/ppppppbp/6pB/8/3PP3/8/PPP2PPP/RN1QKBNR b KQkq - 2 3	1
A48: East Indian Defense	d2d4,g8f6,g1f3,g7g6,b1c3,f8g7,c1h6,e8h8	8	0.0408249919372242	0.161683058556438	1982	138	1146	0.6068585425597061	0.0422535211267605	0.3508879363135334	1. d4 Nf6 2. Nf3 g6 3. Nc3 Bg7 4. Bh6 O-O	rnbq1rk1/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 4 5	1
A48: East Indian Defense	g1f3,g8f6,d2d4,g7g6,b1c3,f8g7,c1h6,e8h8	8	0.0319271016612692	0.161684668383561	1982	138	1146	0.6068585425597061	0.0422535211267605	0.3508879363135334	1. Nf3 Nf6 2. d4 g6 3. Nc3 Bg7 4. Bh6 O-O	rnbq1rk1/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 4 5	1
A05: Zukertort Opening	g1f3,g8f6,b1c3,g7g6,d2d4,f8g7,c1h6,e8h8	8	0.0312551777575269	0.1582819231325775	1982	138	1146	0.6068585425597061	0.0422535211267605	0.3508879363135334	1. Nf3 Nf6 2. Nc3 g6 3. d4 Bg7 4. Bh6 O-O	rnbq1rk1/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 3 5	1
A45: Indian Defense	d2d4,g8f6,b1c3,g7g6,g1f3,f8g7,c1h6,e8h8	8	0.0305800933462769	0.1211092222815416	1982	138	1146	0.6068585425597061	0.0422535211267605	0.3508879363135334	1. d4 Nf6 2. Nc3 g6 3. Nf3 Bg7 4. Bh6 O-O	rnbq1rk1/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 4 5	1
A00: Van Geet Opening	b1c3,g8f6,g1f3,g7g6,d2d4,f8g7,c1h6,e8h8	8	0.0259212319089625	0.1582755908395229	1982	138	1146	0.6068585425597061	0.0422535211267605	0.3508879363135334	1. Nc3 Nf6 2. Nf3 g6 3. d4 Bg7 4. Bh6 O-O	rnbq1rk1/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 3 5	1
A00: Van Geet Opening	b1c3,g8f6,d2d4,g7g6,g1f3,f8g7,c1h6,e8h8	8	0.0198354615246202	0.1211157480250151	1982	138	1146	0.6068585425597061	0.0422535211267605	0.3508879363135334	1. Nc3 Nf6 2. d4 g6 3. Nf3 Bg7 4. Bh6 O-O	rnbq1rk1/ppppppbp/5npB/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 4 5	1
A48: East Indian Defense	d2d4,g8f6,g1f3,g7g6,b1c3,f8g7,c1h6,e8h8,h6g7	9	0.0408249919372242	0.161683058556438	1960	138	1133	0.6066233364283503	0.042711234911792	0.3506654286598576	1. d4 Nf6 2. Nf3 g6 3. Nc3 Bg7 4. Bh6 O-O 5. Bxg7	rnbq1rk1/ppppppBp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQ - 0 5	1
A48: East Indian Defense	g1f3,g8f6,d2d4,g7g6,b1c3,f8g7,c1h6,e8h8,h6g7	9	0.0319271016612692	0.161684668383561	1960	138	1133	0.6066233364283503	0.042711234911792	0.3506654286598576	1. Nf3 Nf6 2. d4 g6 3. Nc3 Bg7 4. Bh6 O-O 5. Bxg7	rnbq1rk1/ppppppBp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQ - 0 5	1
A05: Zukertort Opening	g1f3,g8f6,b1c3,g7g6,d2d4,f8g7,c1h6,e8h8,h6g7	9	0.0312551777575269	0.1582819231325775	1960	138	1133	0.6066233364283503	0.042711234911792	0.3506654286598576	1. Nf3 Nf6 2. Nc3 g6 3. d4 Bg7 4. Bh6 O-O 5. Bxg7	rnbq1rk1/ppppppBp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQ - 0 5	1
A45: Indian Defense	d2d4,g8f6,b1c3,g7g6,g1f3,f8g7,c1h6,e8h8,h6g7	9	0.0305800933462769	0.1211092222815416	1960	138	1133	0.6066233364283503	0.042711234911792	0.3506654286598576	1. d4 Nf6 2. Nc3 g6 3. Nf3 Bg7 4. Bh6 O-O 5. Bxg7	rnbq1rk1/ppppppBp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQ - 0 5	1
A00: Van Geet Opening	b1c3,g8f6,g1f3,g7g6,d2d4,f8g7,c1h6,e8h8,h6g7	9	0.0259212319089625	0.1582755908395229	1960	138	1133	0.6066233364283503	0.042711234911792	0.3506654286598576	1. Nc3 Nf6 2. Nf3 g6 3. d4 Bg7 4. Bh6 O-O 5. Bxg7	rnbq1rk1/ppppppBp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQ - 0 5	1
A00: Van Geet Opening	b1c3,g8f6,d2d4,g7g6,g1f3,f8g7,c1h6,e8h8,h6g7	9	0.0198354615246202	0.1211157480250151	1960	138	1133	0.6066233364283503	0.042711234911792	0.3506654286598576	1. Nc3 Nf6 2. d4 g6 3. Nf3 Bg7 4. Bh6 O-O 5. Bxg7	rnbq1rk1/ppppppBp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQ - 0 5	1
A45: Indian Defense	d2d4,g8f6,b1c3,g7g6,c1h6,f8g7,h6g7,h8g8,g7f6,e7f6	10	0.0285039077494731	0.1128867090245095	2251	148	1323	0.6047823750671681	0.0397635679742074	0.3554540569586244	1. d4 Nf6 2. Nc3 g6 3. Bh6 Bg7 4. Bxg7 Rg8 5. Bxf6 exf6	rnbqk1r1/pppp1p1p/5pp1/8/3P4/2N5/PPP1PPPP/R2QKBNR w KQq - 0 6	1
A00: Van Geet Opening	b1c3,g8f6,d2d4,g7g6,c1h6,f8g7,h6g7,h8g8,g7f6,e7f6	10	0.0184825259477852	0.1128546947485572	2251	148	1323	0.6047823750671681	0.0397635679742074	0.3554540569586244	1. Nc3 Nf6 2. d4 g6 3. Bh6 Bg7 4. Bxg7 Rg8 5. Bxf6 exf6	rnbqk1r1/pppp1p1p/5pp1/8/3P4/2N5/PPP1PPPP/R2QKBNR w KQq - 0 6	1
A45: Indian Defense	d2d4,g8f6,c1f4,g7g6,d1d2,f8g7,f4h6,e8h8,h2h4	9	0.0379104668728079	0.1501403905902369	364	26	214	0.6026490066225165	0.043046357615894	0.3543046357615894	1. d4 Nf6 2. Bf4 g6 3. Qd2 Bg7 4. Bh6 O-O 5. h4	rnbq1rk1/ppppppbp/5npB/8/3P3P/8/PPPQPPP1/RN2KBNR b KQ - 0 5	1
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,g1f3,f8g7,c1h6	5	0.0482036633541569	0.9115497656684408	26547	1322	16259	0.6015908266860044	0.0299583031182015	0.368450870195794	1. d4 g6 2. Nf3 Bg7 3. Bh6	rnbqk1nr/ppppppbp/6pB/8/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3	1
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d4,f8g7,c1h6	5	0.061164231578646	0.9115500631285218	26547	1323	16261	0.6015499308875847	0.0299789263782828	0.3684711427341324	1. Nf3 g6 2. d4 Bg7 3. Bh6	rnbqk1nr/ppppppbp/6pB/8/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 2 3	1
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,c2c4,f8g7,c1h6	5	0.0482602276404135	0.9126194180204534	8600	411	5384	0.5974296630774575	0.0285515804098645	0.374018756512678	1. d4 g6 2. c4 Bg7 3. Bh6	rnbqk1nr/ppppppbp/6pB/8/2PP4/8/PP2PPPP/RN1QKBNR b KQkq - 2 3	1
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,c2c3,f8g7,c1h6	5	0.0472194097965627	0.8929371533200495	3903	202	2441	0.5962419798350137	0.0308585395661472	0.372899480598839	1. d4 g6 2. c3 Bg7 3. Bh6	rnbqk1nr/ppppppbp/6pB/8/3P4/2P5/PP2PPPP/RN1QKBNR b KQkq - 2 3	1
A48: East Indian Defense	d2d4,g8f6,g1f3,g7g6,b1c3,f8g7,c1h6,e8h8,h6g7,g8g7	10	0.0359224549914974	0.1422670799987475	1694	127	1027	0.5948033707865169	0.0445926966292134	0.3606039325842696	1. d4 Nf6 2. Nf3 g6 3. Nc3 Bg7 4. Bh6 O-O 5. Bxg7 Kxg7	rnbq1r2/ppppppkp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 0 6	1
A48: East Indian Defense	g1f3,g8f6,d2d4,g7g6,b1c3,f8g7,c1h6,e8h8,h6g7,g8g7	10	0.0280930826440694	0.1422684965071074	1694	127	1027	0.5948033707865169	0.0445926966292134	0.3606039325842696	1. Nf3 Nf6 2. d4 g6 3. Nc3 Bg7 4. Bh6 O-O 5. Bxg7 Kxg7	rnbq1r2/ppppppkp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 0 6	1
A05: Zukertort Opening	g1f3,g8f6,b1c3,g7g6,d2d4,f8g7,c1h6,e8h8,h6g7,g8g7	10	0.027501847838022	0.1392743755697672	1694	127	1027	0.5948033707865169	0.0445926966292134	0.3606039325842696	1. Nf3 Nf6 2. Nc3 g6 3. d4 Bg7 4. Bh6 O-O 5. Bxg7 Kxg7	rnbq1r2/ppppppkp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 0 6	1
A45: Indian Defense	d2d4,g8f6,b1c3,g7g6,g1f3,f8g7,c1h6,e8h8,h6g7,g8g7	10	0.0269078320592588	0.1065656202248291	1694	127	1027	0.5948033707865169	0.0445926966292134	0.3606039325842696	1. d4 Nf6 2. Nc3 g6 3. Nf3 Bg7 4. Bh6 O-O 5. Bxg7 Kxg7	rnbq1r2/ppppppkp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 0 6	1
A00: Van Geet Opening	b1c3,g8f6,g1f3,g7g6,d2d4,f8g7,c1h6,e8h8,h6g7,g8g7	10	0.0228084377335749	0.1392688037006387	1694	127	1027	0.5948033707865169	0.0445926966292134	0.3606039325842696	1. Nc3 Nf6 2. Nf3 g6 3. d4 Bg7 4. Bh6 O-O 5. Bxg7 Kxg7	rnbq1r2/ppppppkp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 0 6	1
A00: Van Geet Opening	b1c3,g8f6,d2d4,g7g6,g1f3,f8g7,c1h6,e8h8,h6g7,g8g7	10	0.0174534871911158	0.1065713623135617	1694	127	1027	0.5948033707865169	0.0445926966292134	0.3606039325842696	1. Nc3 Nf6 2. d4 g6 3. Nf3 Bg7 4. Bh6 O-O 5. Bxg7 Kxg7	rnbq1r2/ppppppkp/5np1/8/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQ - 0 6	1
A41: Modern Defense	d2d4,g7g6,c2c4,f8g7,b1c3,d7d6,c1h6	7	0.0156276215202242	0.2955243179352058	3187	158	2121	0.5830589096231248	0.0289059641419685	0.3880351262349067	1. d4 g6 2. c4 Bg7 3. Nc3 d6 4. Bh6	rnbqk1nr/ppp1ppbp/3p2pB/8/2PP4/2N5/PP2PPPP/R2QKBNR b KQkq - 1 4	1
A48: East Indian Defense	d2d4,g8f6,g1f3,g7g6,c2c3,f8g7,c1h6,e8h8,h6g7,g8g7,h2h4	11	0.0420863162454008	0.1666783999466134	694	35	462	0.5827036104114189	0.0293870696893366	0.3879093198992443	1. d4 Nf6 2. Nf3 g6 3. c3 Bg7 4. Bh6 O-O 5. Bxg7 Kxg7 6. h4	rnbq1r2/ppppppkp/5np1/8/3P3P/2P2N2/PP2PPP1/RN1QKB1R b KQ - 0 6	1
A45: Indian Defense	d2d4,g8f6,c2c3,g7g6,g1f3,f8g7,c1h6,e8h8,h6g7,g8g7,h2h4	11	0.0392090952932336	0.1552834709677077	694	35	462	0.5827036104114189	0.0293870696893366	0.3879093198992443	1. d4 Nf6 2. c3 g6 3. Nf3 Bg7 4. Bh6 O-O 5. Bxg7 Kxg7 6. h4	rnbq1r2/ppppppkp/5np1/8/3P3P/2P2N2/PP2PPP1/RN1QKB1R b KQ - 0 6	1
