Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx	stockfish_eval	analysis_url
A13: English Opening: Agincourt Defense	c2c4,e7e6,g1f3,d7d5,c4d5,e6d5,d2d4,g8f6,d1c2,c7c6	10	0.0129195636788209	0.110651315096421	1503	177	1013	0.558113627924248	0.0657259561826958	0.376160415893056	1. c4 e6 2. Nf3 d5 3. cxd5 exd5 4. d4 Nf6 5. Qc2 c6	rnbqkb1r/pp3ppp/2p2n2/3p4/3P4/5N2/PPQ1PPPP/RNB1KB1R w KQkq - 0 6	333	4	https://lichess.org/dWvWchpF
A40: Horwitz Defense	d2d4,e7e6,c2c3,d7d5,c1g5,g8f6,e2e3,f8e7,g5f6	9	0.0116724102499491	0.118937948557233	731	68	511	0.558015267175572	0.0519083969465648	0.390076335877863	1. d4 e6 2. c3 d5 3. Bg5 Nf6 4. e3 Be7 5. Bxf6	rnbqk2r/ppp1bppp/4pB2/3p4/3P4/2P1P3/PP3PPP/RN1QKBNR b KQkq - 0 5	334	-17	https://lichess.org/YzNXn9Rr
A00: Van't Kruijs Opening	e2e3,e7e6,d2d4,d7d5,f1d3,c7c5,c2c3	7	0.0151634053194828	0.132798672427308	65799	4821	47308	0.557959093684282	0.0408808764669968	0.401160029848721	1. e3 e6 2. d4 d5 3. Bd3 c5 4. c3	rnbqkbnr/pp3ppp/4p3/2pp4/3P4/2PBP3/PP3PPP/RNBQK1NR b KQkq - 0 4	335	-6	https://lichess.org/27k2KKBu
A00: Mieses Opening	d2d3,e7e6,c1d2,d7d5,d1c1,g8f6,f2f3	7	0.022270885853905	0.19790166122053	1006	78	719	0.5579589572934	0.043261231281198	0.398779811425402	1. d3 e6 2. Bd2 d5 3. Qc1 Nf6 4. f3	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1P2/PPPBP1PP/RNQ1KBNR b KQkq - 0 4	336	-150	https://lichess.org/xjS25FJc
C44: King's Knight Opening: Normal Variation	e2e4,e7e5,g1f3,b8c6,a2a3,f8c5,f3e5,c6e5	8	0.0368980061877088	0.116272056461495	294	18	215	0.557874762808349	0.0341555977229601	0.407969639468691	1. e4 e5 2. Nf3 Nc6 3. a3 Bc5 4. Nxe5 Nxe5	r1bqk1nr/pppp1ppp/8/2b1n3/4P3/P7/1PPP1PPP/RNBQKB1R w KQkq - 0 5	337	105	https://lichess.org/aYPMTZFk
A05: Zukertort Opening: Nimzo-Larsen Variation	g1f3,g8f6,b2b3,g7g6,c1b2,f8g7,e2e3,e8h8,f1e2,d7d6,b2f6	11	0.0306802418479676	0.155370342781027	502	46	352	0.557777777777778	0.0511111111111111	0.391111111111111	1. Nf3 Nf6 2. b3 g6 3. Bb2 Bg7 4. e3 O-O 5. Be2 d6 6. Bxf6	rnbq1rk1/ppp1ppbp/3p1Bp1/8/8/1P2PN2/P1PPBPPP/RN1QK2R b KQ - 0 6	338	-62	https://lichess.org/Bl1ps89t
A00: Van't Kruijs Opening	e2e3,e7e6,b2b3,d7d5,c1b2,g8f6,f1e2,f8e7,g2g4	9	0.0191771927167175	0.167950778865653	744	38	552	0.557721139430285	0.0284857571214392	0.413793103448276	1. e3 e6 2. b3 d5 3. Bb2 Nf6 4. Be2 Be7 5. g4	rnbqk2r/ppp1bppp/4pn2/3p4/6P1/1P2P3/PBPPBP1P/RN1QK1NR b KQkq - 0 5	339	-75	https://lichess.org/fgYChzyE
C11: French Defense: Classical Variation, Steinitz Variation	d2d4,e7e6,e2e4,d7d5,b1c3,g8f6,e4e5,f6d7,g1f3,c7c5,c1g5	11	0.0193107988680645	0.196770568647461	46306	3041	33707	0.55754087701977	0.0366147325836202	0.405844390396609	1. d4 e6 2. e4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. Nf3 c5 6. Bg5	rnbqkb1r/pp1n1ppp/4p3/2ppP1B1/3P4/2N2N2/PPP2PPP/R2QKB1R b KQkq - 1 6	340	-34	https://lichess.org/51DLJJTO
B10: Caro-Kann Defense	e2e4,c7c6,f2f4,d7d5,b1c3,d5d4,c3b1	7	0.0126799481940543	0.153626542209037	713	40	526	0.557466770914777	0.0312744331508991	0.411258795934324	1. e4 c6 2. f4 d5 3. Nc3 d4 4. Nb1	rnbqkbnr/pp2pppp/2p5/8/3pPP2/8/PPPP2PP/RNBQKBNR b KQkq - 1 4	341	-66	https://lichess.org/P3yrxCSq
B06: Modern Defense	d2d4,g7g6,e2e4,f8g7,h2h4,d7d6,h4h5	7	0.0131451820008874	0.248580434323871	21112	1329	15441	0.557309540150995	0.0350826249934005	0.407607834855604	1. d4 g6 2. e4 Bg7 3. h4 d6 4. h5	rnbqk1nr/ppp1ppbp/3p2p1/7P/3PP3/8/PPP2PP1/RNBQKBNR b KQkq - 0 4	342	129	https://lichess.org/nMFrR0ly
A05: Zukertort Opening	g1f3,g8f6,c2c3,g7g6,d2d3,f8g7,c1f4,e8h8,f4g3,d7d6,b1d2	11	0.0346623466223768	0.175536447952421	428	25	315	0.557291666666667	0.0325520833333333	0.41015625	1. Nf3 Nf6 2. c3 g6 3. d3 Bg7 4. Bf4 O-O 5. Bg3 d6 6. Nbd2	rnbq1rk1/ppp1ppbp/3p1np1/8/8/2PP1NB1/PP1NPPPP/R2QKB1R b KQ - 1 6	343	-70	https://lichess.org/EZ6M9Y8i
A00: Hungarian Opening	g2g3,d7d5,g1h3,e7e5,d2d4,e5e4	6	0.0347426512120496	0.127287108969105	365	31	259	0.557251908396947	0.0473282442748091	0.395419847328244	1. g3 d5 2. Nh3 e5 3. d4 e4	rnbqkbnr/ppp2ppp/8/3p4/3Pp3/6PN/PPP1PP1P/RNBQKB1R w KQkq - 0 4	344	-30	https://lichess.org/MNH3xF7l
B07: Pirc Defense: Chinese Variation	d2d4,g8f6,b1c3,g7g6,e2e4,d7d6,f1e2,f8g7,g2g4	9	0.031395378569153	0.124338073095111	10905	763	7905	0.557145046748071	0.0389822714964491	0.403872681755479	1. d4 Nf6 2. Nc3 g6 3. e4 d6 4. Be2 Bg7 5. g4	rnbqk2r/ppp1ppbp/3p1np1/8/3PP1P1/2N5/PPP1BP1P/R1BQK1NR b KQkq - 0 5	345	24	https://lichess.org/8qPcqGke
D00: Queen's Pawn Game: Accelerated London System	d2d4,d7d5,c1f4,e7e6,f4c7	5	0.0701659471278205	0.197889032614798	4754	258	3521	0.557131137935076	0.0302355560764092	0.412633305988515	1. d4 d5 2. Bf4 e6 3. Bxc7	rnbqkbnr/ppB2ppp/4p3/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 0 3	346	-635	https://lichess.org/uLYiwIQa
A20: English Opening: King's English Variation	c2c4,e7e5,d2d4,e5d4,c1g5	5	0.180716106911862	0.735806809695297	868	44	646	0.557124518613607	0.0282413350449293	0.414634146341463	1. c4 e5 2. d4 exd4 3. Bg5	rnbqkbnr/pppp1ppp/8/6B1/2Pp4/8/PP2PPPP/RN1QKBNR b KQkq - 1 3	347	-821	https://lichess.org/Fm1oQGKE
A45: Trompowsky Attack: Classical Defense, Big Center Variation	d2d4,g8f6,c1g5,e7e6,e2e4,f8e7,e4e5,f6d5,g5d2	9	0.0345789977088562	0.13694645965836	7829	564	5662	0.557025969405905	0.0401280683030949	0.402845962291	1. d4 Nf6 2. Bg5 e6 3. e4 Be7 4. e5 Nd5 5. Bd2	rnbqk2r/ppppbppp/4p3/3nP3/3P4/8/PPPB1PPP/RN1QKBNR b KQkq - 2 5	348	54	https://lichess.org/TFNvgJH6
C00: French Defense: King's Indian Attack	d2d3,e7e6,e2e4,d7d5,d1e2,g8f6,g1f3	7	0.0204043801203241	0.181315675922217	8661	824	6064	0.557013312753232	0.0529937616566981	0.38999292559007	1. d3 e6 2. e4 d5 3. Qe2 Nf6 4. Nf3	rnbqkb1r/ppp2ppp/4pn2/3p4/4P3/3P1N2/PPP1QPPP/RNB1KB1R b KQkq - 3 4	349	-12	https://lichess.org/oX5yxWls
A00: Van Geet Opening	b1c3,d7d5,e2e4,d5d4,c3e2,e7e5,a2a3	7	0.0626022115709954	0.253439126780079	2155	139	1575	0.556991470664254	0.0359265960196433	0.407081933316102	1. Nc3 d5 2. e4 d4 3. Nce2 e5 4. a3	rnbqkbnr/ppp2ppp/8/4p3/3pP3/P7/1PPPNPPP/R1BQKBNR b KQkq - 0 4	350	-60	https://lichess.org/EvZRHhrP
A00: Van't Kruijs Opening	e2e3,e7e6,b2b3,d7d5,c1b2,g8f6,c2c4,f8e7,d1c2	9	0.0154661383036979	0.135449959361653	748	30	565	0.556962025316456	0.0223380491437081	0.420699925539836	1. e3 e6 2. b3 d5 3. Bb2 Nf6 4. c4 Be7 5. Qc2	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/1P2P3/PBQP1PPP/RN2KBNR b KQkq - 2 5	351	-15	https://lichess.org/gGnBe8Wm
A48: Torre Attack: Fianchetto Defense	d2d4,g8f6,g1f3,g7g6,c1g5,f8g7,c2c3,e8h8,g5f6,g7f6,h2h4	11	0.0331194985312749	0.131166267678045	3054	324	2106	0.556892778993435	0.0590809628008752	0.384026258205689	1. d4 Nf6 2. Nf3 g6 3. Bg5 Bg7 4. c3 O-O 5. Bxf6 Bxf6 6. h4	rnbq1rk1/pppppp1p/5bp1/8/3P3P/2P2N2/PP2PPP1/RN1QKB1R b KQ - 0 6	352	-57	https://lichess.org/0Cfu5jzA
A00: Van't Kruijs Opening	e2e3,e7e6,d2d4,d7d5,f1e2,c7c5,c2c4	7	0.0118069967623139	0.103403784463521	1254	91	907	0.55683836589698	0.0404085257548845	0.402753108348135	1. e3 e6 2. d4 d5 3. Be2 c5 4. c4	rnbqkbnr/pp3ppp/4p3/2pp4/2PP4/4P3/PP2BPPP/RNBQK1NR b KQkq - 0 4	353	-2	https://lichess.org/47lDjPjv
B12: Caro-Kann Defense: Advance Variation, Tal Variation	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,h2h4,h7h5,c2c4,e7e6,c1g5	11	0.023570033415772	0.285567628353118	789	60	568	0.556810162314749	0.0423429781227946	0.400846859562456	1. e4 c6 2. d4 d5 3. e5 Bf5 4. h4 h5 5. c4 e6 6. Bg5	rn1qkbnr/pp3pp1/2p1p3/3pPbBp/2PP3P/8/PP3PP1/RN1QKBNR b KQkq - 1 6	354	-61	https://lichess.org/RmZY86v7
A06: Zukertort Opening: Reversed Mexican Defense	b1c3,d7d5,g1f3,d5d4,f3d4	5	0.0653240536217219	0.264458246636366	2208	110	1648	0.556732223903177	0.0277357539082198	0.415532022188603	1. Nc3 d5 2. Nf3 d4 3. Nxd4	rnbqkbnr/ppp1pppp/8/8/3N4/2N5/PPPPPPPP/R1BQKB1R b KQkq - 0 3	355	-430	https://lichess.org/gG5IZ2Wd
A00: Mieses Opening	d2d3,e7e6,c1d2,d7d5,g1f3,g8f6,g2g3	7	0.0225771013682833	0.200622727611176	550	34	404	0.55668016194332	0.034412955465587	0.408906882591093	1. d3 e6 2. Bd2 d5 3. Nf3 Nf6 4. g3	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPBPP1P/RN1QKB1R b KQkq - 0 4	356	-33	https://lichess.org/KEwNxGY2
C20: King's Pawn Game: Wayward Queen Attack	e2e4,e7e5,d1h5,b8c6,f1c4,d8f6,b1c3	7	0.0411975577516474	0.129820693741737	28088	2337	20044	0.556539658007886	0.0463056529750936	0.39715468901702	1. e4 e5 2. Qh5 Nc6 3. Bc4 Qf6 4. Nc3	r1b1kbnr/pppp1ppp/2n2q2/4p2Q/2B1P3/2N5/PPPP1PPP/R1B1K1NR b KQkq - 5 4	357	3	https://lichess.org/woYbGmCe
C13: French Defense: Classical Variation, Richter Attack	b1c3,e7e6,e2e4,d7d5,d2d4,g8f6,c1g5,f8e7,g5f6,e7f6,g1f3	11	0.0129823535114563	0.119257376791534	41032	3744	28962	0.556456643792888	0.0507743632862296	0.392768992920882	1. Nc3 e6 2. e4 d5 3. d4 Nf6 4. Bg5 Be7 5. Bxf6 Bxf6 6. Nf3	rnbqk2r/ppp2ppp/4pb2/3p4/3PP3/2N2N2/PPP2PPP/R2QKB1R b KQkq - 1 6	358	-27	https://lichess.org/TLeFw1Yt
A00: Mieses Opening	d2d3,g8f6,g1f3,g7g6,b1d2,f8g7,e2e4,e8h8,e4e5	9	0.0283841318130098	0.216467533531595	2862	174	2108	0.556376360808709	0.0338258164852255	0.409797822706065	1. d3 Nf6 2. Nf3 g6 3. Nbd2 Bg7 4. e4 O-O 5. e5	rnbq1rk1/ppppppbp/5np1/4P3/8/3P1N2/PPPN1PPP/R1BQKB1R b KQ - 0 5	359	-67	https://lichess.org/kIWZSsfa
D30: Queen's Gambit Declined	d2d4,d7d5,c2c4,e7e6,c4d5,e6d5,c1f4,g8f6,f4g3	9	0.038172449978565	0.107657767164949	469	29	345	0.556346381969158	0.0344009489916963	0.409252669039146	1. d4 d5 2. c4 e6 3. cxd5 exd5 4. Bf4 Nf6 5. Bg3	rnbqkb1r/ppp2ppp/5n2/3p4/3P4/6B1/PP2PPPP/RN1QKBNR b KQkq - 3 5	360	-80	https://lichess.org/oE1N9YXv
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d4,f8g7,e2e4,d7d6,f1c4,g8f6,d1e2,e8h8,e4e5	11	0.0101092054374796	0.150660714879821	6351	600	4466	0.55627572917579	0.0525532101252518	0.391171060698958	1. Nf3 g6 2. d4 Bg7 3. e4 d6 4. Bc4 Nf6 5. Qe2 O-O 6. e5	rnbq1rk1/ppp1ppbp/3p1np1/4P3/2BP4/5N2/PPP1QPPP/RNB1K2R b KQ - 0 6	361	55	https://lichess.org/VkhzVWhM
C53: Italian Game: Classical Variation, Center Attack	e2e4,e7e5,g1f3,b8c6,f1c4,f8c5,c2c3,g8f6,d2d4,e5d4,c4f7,e8f7,e4e5	13	0.0433709145190901	0.136669320182134	1043	39	793	0.556266666666667	0.0208	0.422933333333333	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. Bxf7+ Kxf7 7. e5	r1bq3r/pppp1kpp/2n2n2/2b1P3/3p4/2P2N2/PP3PPP/RNBQK2R b KQ - 0 7	362	-468	https://lichess.org/8sP37W8n
B50: Sicilian Defense: Modern Variations	g1f3,c7c5,e2e4,d7d6,f1c4,e7e6,d1e2	7	0.0117880433914243	0.115896166084081	3724	295	2678	0.556069882036733	0.0440495744363147	0.399880543526952	1. Nf3 c5 2. e4 d6 3. Bc4 e6 4. Qe2	rnbqkbnr/pp3ppp/3pp3/2p5/2B1P3/5N2/PPPPQPPP/RNB1K2R b KQkq - 1 4	363	0	https://lichess.org/HrozSazA
A40: Horwitz Defense	d2d4,e7e6,c2c3,d7d5,c1g5,g8f6,e2e3,f8e7,f2f4	9	0.0116724102499491	0.118937948557233	1096	106	769	0.556062912227296	0.0537798072044647	0.390157280568239	1. d4 e6 2. c3 d5 3. Bg5 Nf6 4. e3 Be7 5. f4	rnbqk2r/ppp1bppp/4pn2/3p2B1/3P1P2/2P1P3/PP4PP/RN1QKBNR b KQkq - 0 5	364	-32	https://lichess.org/9DuyXU3I
A16: English Opening: Anglo-Indian Defense, Queen's Knight Variation	c2c4,g8f6,b1c3,g7g6,e2e4,d7d6,g1e2,f8g7,h2h3	9	0.0358474631909213	0.178940881532385	750	62	537	0.555967383246849	0.0459599703484062	0.398072646404744	1. c4 Nf6 2. Nc3 g6 3. e4 d6 4. Nge2 Bg7 5. h3	rnbqk2r/ppp1ppbp/3p1np1/8/2P1P3/2N4P/PP1PNPP1/R1BQKB1R b KQkq - 0 5	365	7	https://lichess.org/jdpBV1Fd
B12: Caro-Kann Defense: Advance Variation, Tal Variation	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,h2h4,h7h6,g2g4	9	0.0147215387796579	0.178361856381683	50810	3774	36836	0.555786479982498	0.0412819951870487	0.402931524830453	1. e4 c6 2. d4 d5 3. e5 Bf5 4. h4 h6 5. g4	rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P2PP/8/PPP2P2/RNBQKBNR b KQkq - 0 5	366	29	https://lichess.org/xTxKdkfg
A05: King's Indian Attack: Symmetrical Defense	g1f3,g8f6,g2g3,g7g6,d2d3,f8g7,e2e4,d7d6,e4e5	9	0.0252852969171095	0.128049357263838	289	23	208	0.555769230769231	0.0442307692307692	0.4	1. Nf3 Nf6 2. g3 g6 3. d3 Bg7 4. e4 d6 5. e5	rnbqk2r/ppp1ppbp/3p1np1/4P3/8/3P1NP1/PPP2P1P/RNBQKB1R b KQkq - 0 5	367	-110	https://lichess.org/xEOmZ0f1
B10: Caro-Kann Defense	e2e4,c7c6,g1f3,d7d5,d2d3,d5e4,d3e4,d8d1,e1d1,c8g4,c2c3	11	0.0214718312111845	0.260146424369233	838	130	540	0.555702917771883	0.0862068965517241	0.358090185676393	1. e4 c6 2. Nf3 d5 3. d3 dxe4 4. dxe4 Qxd1+ 5. Kxd1 Bg4 6. c3	rn2kbnr/pp2pppp/2p5/8/4P1b1/2P2N2/PP3PPP/RNBK1B1R b kq - 0 6	368	0	https://lichess.org/6fPngC2Z
C00: French Defense: Schlechter Variation	e2e4,e7e6,d2d4,d7d5,f1d3,g8f6,e4e5,f6d7,g1e2,c7c5,c2c3,b8c6,a2a3	13	0.0162640198275678	0.13836693248206	3518	277	2536	0.555678407834465	0.043752961617438	0.400568630548097	1. e4 e6 2. d4 d5 3. Bd3 Nf6 4. e5 Nfd7 5. Ne2 c5 6. c3 Nc6 7. a3	r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/3P4/P1PB4/1P2NPPP/RNBQK2R b KQkq - 0 7	369	90	https://lichess.org/zPGW5BkF
C54: Italian Game: Giuoco Piano, Cracow Variation	e2e4,e7e5,g1f3,b8c6,f1c4,f8c5,c2c3,g8f6,d2d4,e5d4,c3d4,c5b4,e1f1	13	0.0389619306488825	0.122775842608124	2298	145	1693	0.555609284332689	0.0350580270793036	0.409332688588008	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Kf1	r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP3PPP/RNBQ1K1R b kq - 2 7	370	-62	https://lichess.org/ZaqzKRBa
A00: Van Geet Opening: Reversed Scandinavian	b1c3,e7e5,d2d4,e5d4,d1d4,b8c6,d4a4,g8f6,g1f3	9	0.0368989152464091	0.290433160382567	2773	205	2013	0.55560008014426	0.0410739330795431	0.403325986776197	1. Nc3 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qa4 Nf6 5. Nf3	r1bqkb1r/pppp1ppp/2n2n2/8/Q7/2N2N2/PPP1PPPP/R1B1KB1R b KQkq - 4 5	371	0	https://lichess.org/u8sNHUnD
C00: French Defense: Schlechter Variation	e2e4,e7e6,d2d4,d7d5,f1d3,g8f6,c1g5,f8e7,e4e5,f6d7,g5e7,d8e7,f2f4	13	0.0146760049084662	0.124856819027858	370	22	274	0.555555555555556	0.033033033033033	0.411411411411411	1. e4 e6 2. d4 d5 3. Bd3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. Bxe7 Qxe7 7. f4	rnb1k2r/pppnqppp/4p3/3pP3/3P1P2/3B4/PPP3PP/RN1QK1NR b KQkq - 0 7	372	-55	https://lichess.org/BpDaVn86
C00: French Defense: Orthoschnapp Gambit	e2e4,e7e6,c2c4,d7d5,c4d5,e6d5,d1b3,d5e4,f1c4	9	0.0391055709483934	0.332692529427266	31374	2075	23052	0.555282207394559	0.0367250137165713	0.407992778888869	1. e4 e6 2. c4 d5 3. cxd5 exd5 4. Qb3 dxe4 5. Bc4	rnbqkbnr/ppp2ppp/8/8/2B1p3/1Q6/PP1P1PPP/RNB1K1NR b KQkq - 1 5	373	-134	https://lichess.org/Jfus9aKI
A10: English Opening: Anglo-Scandinavian Defense	c2c4,d7d5,c4d5,d8d5,g1f3	5	0.0551395291350001	0.716080342002818	29102	2199	21110	0.555265116101582	0.0419568411211386	0.40277804277728	1. c4 d5 2. cxd5 Qxd5 3. Nf3	rnb1kbnr/ppp1pppp/8/3q4/8/5N2/PP1PPPPP/RNBQKB1R b KQkq - 1 3	374	70	https://lichess.org/N61nybVM
B21: Sicilian Defense: Smith-Morra Gambit	e2e4,c7c5,d2d4,c5d4,f1d3,e7e5,g1e2	7	0.0356188732169334	0.152047720336094	382	17	289	0.555232558139535	0.0247093023255813	0.420058139534884	1. e4 c5 2. d4 cxd4 3. Bd3 e5 4. Ne2	rnbqkbnr/pp1p1ppp/8/4p3/3pP3/3B4/PPP1NPPP/RNBQK2R b KQkq - 1 4	375	-78	https://lichess.org/Vy3xfAC9
C11: French Defense: Steinitz Variation, Gledhill Attack	b1c3,e7e6,e2e4,d7d5,d2d4,g8f6,e4e5,f6d7,d1g4,c7c5,d4c5	11	0.0169390429664539	0.155603976409649	866	56	638	0.555128205128205	0.0358974358974358	0.408974358974359	1. Nc3 e6 2. e4 d5 3. d4 Nf6 4. e5 Nfd7 5. Qg4 c5 6. dxc5	rnbqkb1r/pp1n1ppp/4p3/2PpP3/6Q1/2N5/PPP2PPP/R1B1KBNR b KQkq - 0 6	376	-70	https://lichess.org/BpyMkiCg
B10: Caro-Kann Defense: Accelerated Panov Attack, Modern Variation	e2e4,c7c6,c2c4,d7d5,c4d5,c6d5,e4d5,g8f6,f1b5,c8d7,b5c4	11	0.0193896711699858	0.234919582543084	9309	934	6527	0.555098389982111	0.0556946929039952	0.389206917113894	1. e4 c6 2. c4 d5 3. cxd5 cxd5 4. exd5 Nf6 5. Bb5+ Bd7 6. Bc4	rn1qkb1r/pp1bpppp/5n2/3P4/2B5/8/PP1P1PPP/RNBQK1NR b KQkq - 4 6	377	25	https://lichess.org/FG2fzzOE
C00: French Defense: King's Indian Attack	e2e4,e7e6,d2d3,d7d5,b1c3,d5e4,c1e3,e4d3,f1d3	9	0.0153664938099105	0.13073118663308	3191	159	2399	0.555053052704818	0.0276569838232736	0.417289963471908	1. e4 e6 2. d3 d5 3. Nc3 dxe4 4. Be3 exd3 5. Bxd3	rnbqkbnr/ppp2ppp/4p3/8/8/2NBB3/PPP2PPP/R2QK1NR b KQkq - 0 5	378	-66	https://lichess.org/THL5t08J
C44: Scotch Game: Haxo Gambit	e2e4,e7e5,g1f3,b8c6,f1c4,f8c5,d2d4,e5d4,c2c3	9	0.0552072318595397	0.173967621643294	254802	18286	186107	0.554888446084997	0.0398218621718442	0.405289691743159	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d4 exd4 5. c3	r1bqk1nr/pppp1ppp/2n5/2b5/2BpP3/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 5	379	0	https://lichess.org/7ihLAmeR
C25: Vienna Game: Paulsen Variation	e2e4,e7e5,b1c3,b8c6,g2g3,g8f6	6	0.0558392650656977	0.17595926857018	61409	5442	43819	0.554883889039487	0.0491732176741664	0.395942893286347	1. e4 e5 2. Nc3 Nc6 3. g3 Nf6	r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq - 1 4	380	13	https://lichess.org/2G1QrbdA
A01: Nimzo-Larsen Attack	b2b3,e7e6,c1b2,d7d5,d2d3,g8f6,b1d2,f8e7,b2f6	9	0.0134511631932187	0.139813736386815	2422	174	1769	0.554868270332188	0.0398625429553264	0.405269186712486	1. b3 e6 2. Bb2 d5 3. d3 Nf6 4. Nd2 Be7 5. Bxf6	rnbqk2r/ppp1bppp/4pB2/3p4/8/1P1P4/P1PNPPPP/R2QKBNR b KQkq - 0 5	381	-136	https://lichess.org/SsF21zbN
A48: East Indian Defense	d2d4,g8f6,g1f3,g7g6,c2c3,f8g7,h2h4,e8h8,h4h5	9	0.0359271686533249	0.142285747957395	861	49	642	0.554768041237113	0.0315721649484536	0.413659793814433	1. d4 Nf6 2. Nf3 g6 3. c3 Bg7 4. h4 O-O 5. h5	rnbq1rk1/ppppppbp/5np1/7P/3P4/2P2N2/PP2PPP1/RNBQKB1R b KQ - 0 5	382	-114	https://lichess.org/yqE2JNXk
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,e2e4,f8g7,b1c3,e7e6,d2d4,g8e7,c1g5	9	0.0102118880055407	0.152191025961683	35848	2130	26654	0.554647852456987	0.0329558113627924	0.41239633618022	1. Nf3 g6 2. e4 Bg7 3. Nc3 e6 4. d4 Ne7 5. Bg5	rnbqk2r/ppppnpbp/4p1p1/6B1/3PP3/2N2N2/PPP2PPP/R2QKB1R b KQkq - 2 5	383	61	https://lichess.org/ODp0owh0
C29: Vienna Game: Vienna Gambit	e2e4,e7e5,b1c3,g8f6,f2f4	5	0.0906338131396957	0.285602961446998	522509	38061	381717	0.55451152355917	0.0403921522848134	0.405096324156016	1. e4 e5 2. Nc3 Nf6 3. f4	rnbqkb1r/pppp1ppp/5n2/4p3/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 0 3	384	-35	https://lichess.org/KRCJGLfQ
A05: King's Indian Attack: Symmetrical Defense	g1f3,g8f6,g2g3,g7g6,f1g2,f8g7,e2e4,e8h8,e4e5,f6e8,e1h1,d7d6,e5d6	13	0.020193962422876	0.102265910395921	590	48	426	0.554511278195489	0.0451127819548872	0.400375939849624	1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. e4 O-O 5. e5 Ne8 6. O-O d6 7. exd6	rnbqnrk1/ppp1ppbp/3P2p1/8/8/5NP1/PPPP1PBP/RNBQ1RK1 b - - 0 7	385	21	https://lichess.org/PASl4I8w
A48: Torre Attack: Fianchetto Defense	d2d4,g8f6,g1f3,g7g6,c1g5,f8g7,g5h4,e8h8,e2e3	9	0.0484106079543859	0.191725087727573	1761	124	1291	0.554471032745592	0.0390428211586901	0.406486146095718	1. d4 Nf6 2. Nf3 g6 3. Bg5 Bg7 4. Bh4 O-O 5. e3	rnbq1rk1/ppppppbp/5np1/8/3P3B/4PN2/PPP2PPP/RN1QKB1R b KQ - 0 5	386	4	https://lichess.org/f5mRQmbW
A45: Trompowsky Attack: Classical Defense, Big Center Variation	d2d4,g8f6,c1g5,e7e6,e2e4,f8e7,e4e5,f6d5,h2h4	9	0.0345789977088562	0.13694645965836	917	70	667	0.554413542926239	0.0423216444981862	0.403264812575574	1. d4 Nf6 2. Bg5 e6 3. e4 Be7 4. e5 Nd5 5. h4	rnbqk2r/ppppbppp/4p3/3nP1B1/3P3P/8/PPP2PP1/RN1QKBNR b KQkq - 0 5	387	26	https://lichess.org/dLjqiMCS
C00: French Defense: Chigorin Variation	e2e4,e7e6,d1e2,d7d5,e4e5,c7c5,g1f3,b8c6,g2g3	9	0.0392141685027216	0.333616428354269	647	53	467	0.554413024850043	0.0454155955441302	0.400171379605827	1. e4 e6 2. Qe2 d5 3. e5 c5 4. Nf3 Nc6 5. g3	r1bqkbnr/pp3ppp/2n1p3/2ppP3/8/5NP1/PPPPQP1P/RNB1KB1R b KQkq - 0 5	388	-50	https://lichess.org/2hogODuD
C11: French Defense: Steinitz Variation, Gledhill Attack	e2e4,e7e6,d2d4,d7d5,b1c3,g8f6,e4e5,f6d7,d1g4,c7c5,c1g5,d8b6,e1a1	13	0.01201272683319	0.102198852453195	449	15	346	0.554320987654321	0.0185185185185185	0.42716049382716	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. Qg4 c5 6. Bg5 Qb6 7. O-O-O	rnb1kb1r/pp1n1ppp/1q2p3/2ppP1B1/3P2Q1/2N5/PPP2PPP/2KR1BNR b kq - 3 7	389	-181	https://lichess.org/2NuG1WYT
